mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.32744336128234863,0.004142909517694653,0.00939021110534668,0.0020967697809849504,20,4,10,200,"{'rf__max_depth': 20, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.8072289156626506,0.8313253012048193,0.7951807228915663,0.7804878048780488,0.7804878048780488,0.7989421099030267,0.019040026306421237,44
0.09725704193115234,0.0037147316954881963,0.0021167278289794924,0.00039894527195779455,30,1,2,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7951807228915663,0.7951807228915663,0.7831325301204819,0.7682926829268293,0.7560975609756098,0.7795768439612107,0.015350661218184729,93
0.18761887550354003,0.004074913370100767,0.005778169631958008,0.001379122419756542,30,1,2,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7590361445783133,0.8674698795180723,0.7951807228915663,0.8048780487804879,0.7926829268292683,0.8038495445195416,0.03537424905122628,29
0.3840612888336182,0.011266458470075624,0.008110380172729493,0.0024880807326837073,30,1,2,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7831325301204819,0.8554216867469879,0.8072289156626506,0.7926829268292683,0.7682926829268293,0.8013517484572438,0.029859971600728445,39
0.09248104095458984,0.003240013477653061,0.0029770374298095704,0.0008657576123531301,30,1,5,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7590361445783133,0.8192771084337349,0.7590361445783133,0.7560975609756098,0.7926829268292683,0.7772259770790481,0.02496142994157013,97
0.18340272903442384,0.022176351698409088,0.005008077621459961,0.0016014772960285411,30,1,5,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7710843373493976,0.8313253012048193,0.8072289156626506,0.8048780487804879,0.8170731707317073,0.8063179547458125,0.019926630531236222,20
0.374164342880249,0.008150390288256693,0.009610748291015625,0.002181135217977022,30,1,5,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7831325301204819,0.8674698795180723,0.8313253012048193,0.8048780487804879,0.8048780487804879,0.8183367616808699,0.02892879967436206,2
0.09446091651916504,0.0019517389935960626,0.002776908874511719,0.0009338333959175223,30,1,10,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7831325301204819,0.8795180722891566,0.8192771084337349,0.7804878048780488,0.7560975609756098,0.8037026153394062,0.04293913222061041,34
0.17950916290283203,0.00730657968369775,0.0038164138793945314,0.000900323932265909,30,1,10,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7951807228915663,0.8674698795180723,0.8072289156626506,0.7804878048780488,0.7926829268292683,0.8086100499559213,0.030630924937828503,18
0.35958161354064944,0.006620585407041984,0.006817007064819336,0.0017617731503197826,30,1,10,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7951807228915663,0.8674698795180723,0.8072289156626506,0.7804878048780488,0.8048780487804879,0.8110490743461651,0.02973811760866942,12
0.08873438835144043,0.0010375062730461795,0.0033024311065673827,0.0007175247695644713,30,2,2,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7951807228915663,0.8192771084337349,0.7710843373493976,0.7682926829268293,0.7682926829268293,0.7844255069056716,0.020143642293130704,84
0.18021979331970214,0.0032593367811216568,0.00414581298828125,0.0010239775090295682,30,2,2,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7831325301204819,0.8554216867469879,0.8192771084337349,0.8048780487804879,0.7926829268292683,0.8110784601821923,0.025264027118542497,11
0.36260404586791994,0.009211197899896037,0.007314252853393555,0.0017006833628269078,30,2,2,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.7951807228915663,0.8433734939759037,0.7590361445783133,0.7926829268292683,0.7804878048780488,0.79415221863062,0.027733753608471686,56
0.09097952842712402,0.00353745169736769,0.003069496154785156,0.0009451290497403536,30,2,5,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7831325301204819,0.8433734939759037,0.7710843373493976,0.7682926829268293,0.7560975609756098,0.7843961210696444,0.03071566371166529,86
0.1782695770263672,0.003898385837749895,0.003800487518310547,0.0007529063883622454,30,2,5,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7831325301204819,0.8433734939759037,0.7951807228915663,0.7926829268292683,0.7926829268292683,0.8014105201292978,0.021382835340796075,37
0.3608113765716553,0.016004257597605195,0.00978550910949707,0.001415225353902448,30,2,5,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.8072289156626506,0.8072289156626506,0.7951807228915663,0.8170731707317073,0.7926829268292683,0.8038789303555687,0.008916749298555083,27
0.09346132278442383,0.007239055617526178,0.002790975570678711,0.0008916519332121748,30,2,10,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.8192771084337349,0.8674698795180723,0.8313253012048193,0.7560975609756098,0.7439024390243902,0.8036144578313253,0.04672066998653216,35
0.17515187263488768,0.007869250619075355,0.004703807830810547,0.0012012835640052193,30,2,10,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7469879518072289,0.8313253012048193,0.7831325301204819,0.7682926829268293,0.7926829268292683,0.7844842785777256,0.02804021664965548,82
0.3543604850769043,0.008223198079858341,0.007413148880004883,0.0021345848957600244,30,2,10,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7951807228915663,0.8674698795180723,0.7710843373493976,0.8048780487804879,0.7926829268292683,0.8062591830737584,0.03253605285369153,21
0.08533849716186523,0.004190055152850243,0.002752685546875,0.00076520741551713,30,4,2,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.7951807228915663,0.7951807228915663,0.7590361445783133,0.7560975609756098,0.7926829268292683,0.7796356156332648,0.018066052549464678,90
0.16846051216125488,0.0063515239568737785,0.00444178581237793,0.001466140255580819,30,4,2,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.7951807228915663,0.8072289156626506,0.7710843373493976,0.7804878048780488,0.7926829268292683,0.7893329415221864,0.012465414838235312,67
0.3346949577331543,0.008127348381022467,0.007902050018310547,0.0023668936329707354,30,4,2,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.8072289156626506,0.8313253012048193,0.7831325301204819,0.7926829268292683,0.7804878048780488,0.7989714957390538,0.01869234854455605,42
0.08584685325622558,0.0019671306148695503,0.002377748489379883,0.0007615514736205504,30,4,5,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.7590361445783133,0.7831325301204819,0.7831325301204819,0.7439024390243902,0.7804878048780488,0.7699382897443432,0.015850492230185195,106
0.16693954467773436,0.010041514547124443,0.004404830932617188,0.001133098461989671,30,4,5,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.7831325301204819,0.8072289156626506,0.7951807228915663,0.7926829268292683,0.7682926829268293,0.7893035556861593,0.01301397790539839,69
0.3380685806274414,0.004969267573910118,0.00852971076965332,0.002021762112215376,30,4,5,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.7951807228915663,0.8674698795180723,0.7831325301204819,0.7804878048780488,0.7804878048780488,0.8013517484572436,0.033502946173921494,40
0.10147223472595215,0.01320574389797011,0.002505207061767578,0.0007475979823746554,30,4,10,50,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.7469879518072289,0.8072289156626506,0.7831325301204819,0.7804878048780488,0.7926829268292683,0.7821040258595356,0.01989965769287984,87
0.16422152519226074,0.0027234514070781884,0.0036399364471435547,0.0008181736842507322,30,4,10,100,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.7710843373493976,0.8433734939759037,0.7951807228915663,0.8048780487804879,0.7926829268292683,0.8014399059653249,0.023696283387041255,36
0.25971026420593263,0.005665564688297968,0.005397367477416992,3.744717297084071e-05,30,4,10,200,"{'rf__max_depth': 30, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.7951807228915663,0.8433734939759037,0.7710843373493976,0.7804878048780488,0.7926829268292683,0.7965618571848369,0.024963021236319598,47
