mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__degree,param_svm__gamma,param_svm__kernel,param_svm__r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11.351475763320924,0.7091496329462526,0.36939191818237305,0.10713166949538996,50.00005,2,1.0,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
11.317192268371581,0.576151789139452,0.37009758949279786,0.11334727256280692,50.00005,2,1.0,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
2.9565805435180663,0.10317740278788903,0.7190788269042969,0.23458300743070643,50.00005,2,1.0,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
3.247544860839844,0.14151587725325696,0.6210962295532226,0.09312172019076778,50.00005,2,1.0,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
0.5669009208679199,0.10547741784680516,0.0,0.0,50.00005,2,1.0,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
0.7515227794647217,0.10789971346385918,0.0,0.0,50.00005,2,1.0,poly,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
11.266216373443603,0.6859618740329473,0.32563204765319825,0.05161954682804257,50.00005,3,0.0001,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
11.09837441444397,0.49688632319306336,0.3496407985687256,0.053596350469933086,50.00005,3,0.0001,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
7.449824428558349,0.1677356573794687,0.5444960594177246,0.055306706986892946,50.00005,3,0.0001,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.46484375,0.484375,0.4117647058823529,0.4666666666666667,0.4980392156862745,0.46513786764705883,0.029338316558235947,1
7.4420689105987545,0.1402709055884722,0.47998824119567873,0.025704789234381707,50.00005,3,0.0001,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 1}",0.46484375,0.484375,0.4117647058823529,0.4666666666666667,0.4980392156862745,0.46513786764705883,0.029338316558235947,1
